datetime,open,high,low,close,volume
2025-09-19T13:05:00-04:00,512.29,512.29,511.58,511.83,83924
2025-09-19T13:10:00-04:00,511.84,512.02,511.72,511.91,40072
2025-09-19T13:15:00-04:00,511.89,512.0,511.6,511.61,37117
2025-09-19T13:20:00-04:00,511.63,511.77,511.49,511.56,52362
2025-09-19T13:25:00-04:00,511.55,511.75,511.45,511.69,53787
2025-09-19T13:30:00-04:00,511.69,511.7,511.16,511.16,75614
2025-09-19T13:35:00-04:00,511.19,511.29,511.07,511.25,87619
2025-09-19T13:40:00-04:00,511.25,511.73,511.22,511.69,78042
2025-09-19T13:45:00-04:00,511.71,511.78,511.34,511.47,49177
2025-09-19T13:50:00-04:00,511.48,511.74,511.41,511.45,47805
2025-09-19T13:55:00-04:00,511.45,511.45,510.95,511.41,75310
2025-09-19T14:00:00-04:00,511.41,511.43,511.02,511.09,61063
2025-09-19T14:05:00-04:00,511.1,511.17,510.35,510.67,86112
2025-09-19T14:10:00-04:00,510.65,511.3,510.6,511.12,95607
2025-09-19T14:15:00-04:00,511.12,511.13,510.73,510.85,66057
2025-09-19T14:20:00-04:00,510.86,511.09,510.85,510.94,46722
2025-09-19T14:25:00-04:00,510.94,510.99,510.52,510.7,86178
2025-09-19T14:30:00-04:00,510.68,511.07,510.53,511.01,72103
2025-09-19T14:35:00-04:00,511.03,511.53,510.97,511.53,81091
2025-09-19T14:40:00-04:00,511.51,511.88,510.98,511.59,125709
2025-09-19T14:45:00-04:00,511.55,511.6,510.72,510.84,90571
2025-09-19T14:50:00-04:00,510.86,511.61,510.76,511.48,70120
2025-09-19T14:55:00-04:00,511.47,511.62,511.24,511.46,107084
2025-09-19T15:00:00-04:00,511.45,511.73,511.32,511.35,80739
2025-09-19T15:05:00-04:00,511.36,511.39,511.17,511.28,75661
2025-09-19T15:10:00-04:00,511.28,511.67,511.08,511.58,104086
2025-09-19T15:15:00-04:00,511.58,511.94,511.29,511.3,101601
2025-09-19T15:20:00-04:00,511.34,511.4,510.89,511.28,105988
2025-09-19T15:25:00-04:00,511.31,511.7,511.15,511.17,143482
2025-09-19T15:30:00-04:00,511.19,511.44,511.06,511.29,129304
2025-09-19T15:35:00-04:00,511.29,511.55,511.07,511.12,144682
2025-09-19T15:40:00-04:00,511.11,511.15,510.82,510.97,116622
2025-09-19T15:45:00-04:00,510.97,512.25,510.97,512.12,285970
2025-09-19T15:50:00-04:00,512.14,517.77,512.14,516.97,1204491
2025-09-19T15:55:00-04:00,516.89,519.3,516.71,518.0,3118110
2025-09-22T09:30:00-04:00,515.59,517.74,514.74,515.15,649843
2025-09-22T09:35:00-04:00,515.22,516.34,514.3,516.18,235491
2025-09-22T09:40:00-04:00,516.18,516.22,515.29,515.57,177484
2025-09-22T09:45:00-04:00,515.58,515.84,515.01,515.11,133733
2025-09-22T09:50:00-04:00,515.13,515.55,514.54,515.46,162347
2025-09-22T09:55:00-04:00,515.5,515.5,514.4,514.53,162982
2025-09-22T10:00:00-04:00,514.49,514.61,513.06,513.54,219354
2025-09-22T10:05:00-04:00,513.51,513.8,512.89,513.04,152734
2025-09-22T10:10:00-04:00,512.98,513.17,512.54,512.95,164270
2025-09-22T10:15:00-04:00,512.94,513.76,512.7,513.74,139748
2025-09-22T10:20:00-04:00,513.78,514.42,513.73,514.4,131626
2025-09-22T10:25:00-04:00,514.39,514.88,514.14,514.57,83204
2025-09-22T10:30:00-04:00,514.59,515.48,514.54,515.19,189314
2025-09-22T10:35:00-04:00,515.19,516.0,515.19,515.89,97098
2025-09-22T10:40:00-04:00,515.9,516.3,515.87,516.23,113310
2025-09-22T10:45:00-04:00,516.2,516.6,515.83,515.91,106756
2025-09-22T10:50:00-04:00,515.92,516.31,515.78,515.95,69503
2025-09-22T10:55:00-04:00,515.94,516.09,515.71,515.93,74752
2025-09-22T11:00:00-04:00,515.9,516.26,515.78,515.83,132412
2025-09-22T11:05:00-04:00,515.83,516.02,515.61,515.75,70016
2025-09-22T11:10:00-04:00,515.7,515.76,514.94,515.35,65538
2025-09-22T11:15:00-04:00,515.32,515.57,515.06,515.07,48412
2025-09-22T11:20:00-04:00,515.09,515.35,515.06,515.08,45493
2025-09-22T11:25:00-04:00,515.09,515.22,514.66,515.03,47156
2025-09-22T11:30:00-04:00,515.12,515.5,514.79,514.85,74632
2025-09-22T11:35:00-04:00,514.86,514.91,514.14,514.42,79725
2025-09-22T11:40:00-04:00,514.4,514.47,514.03,514.1,79523
2025-09-22T11:45:00-04:00,514.15,514.49,514.12,514.27,35679
2025-09-22T11:50:00-04:00,514.28,514.4,513.93,513.94,45299
2025-09-22T11:55:00-04:00,513.94,514.05,513.75,513.87,43861
2025-09-22T12:00:00-04:00,513.87,514.07,512.66,512.94,118186
2025-09-22T12:05:00-04:00,512.91,513.39,512.58,513.2,115204
2025-09-22T12:10:00-04:00,513.2,513.97,513.15,513.69,135142
2025-09-22T12:15:00-04:00,513.63,514.0,513.4,513.63,81573
2025-09-22T12:20:00-04:00,513.64,514.13,513.63,514.05,102259
2025-09-22T12:25:00-04:00,514.1,514.69,514.03,514.57,57960
2025-09-22T12:30:00-04:00,514.6,515.0,514.54,514.94,63036
2025-09-22T12:35:00-04:00,514.96,515.59,514.82,515.53,95647
2025-09-22T12:40:00-04:00,515.52,515.96,515.16,515.34,96485
2025-09-22T12:45:00-04:00,515.3,515.42,514.89,515.23,66338
2025-09-22T12:50:00-04:00,515.23,515.42,515.0,515.13,87715
2025-09-22T12:55:00-04:00,515.09,515.09,514.44,515.0,59403
2025-09-22T13:00:00-04:00,514.89,515.24,514.73,514.78,65359
2025-09-22T13:05:00-04:00,514.81,514.81,514.51,514.71,43967
2025-09-22T13:10:00-04:00,514.72,514.84,514.61,514.7,50811
2025-09-22T13:15:00-04:00,514.7,514.98,514.7,514.97,51161
2025-09-22T13:20:00-04:00,514.98,515.3,514.87,515.29,45453
2025-09-22T13:25:00-04:00,515.32,515.34,515.0,515.14,62747
2025-09-22T13:30:00-04:00,515.11,515.2,514.89,515.12,46530
2025-09-22T13:35:00-04:00,515.12,515.14,514.92,515.0,44613
2025-09-22T13:40:00-04:00,514.96,515.24,514.96,515.16,52722
2025-09-22T13:45:00-04:00,515.14,515.28,514.92,514.96,42178
2025-09-22T13:50:00-04:00,514.98,515.01,514.63,514.65,41020
2025-09-22T13:55:00-04:00,514.68,514.73,514.41,514.53,47984
2025-09-22T14:00:00-04:00,514.54,514.69,514.48,514.63,41403
2025-09-22T14:05:00-04:00,514.63,514.81,514.5,514.64,40099
2025-09-22T14:10:00-04:00,514.62,514.8,514.54,514.79,41412
2025-09-22T14:15:00-04:00,514.78,515.15,514.53,515.15,46448
2025-09-22T14:20:00-04:00,515.12,515.19,514.76,514.81,41217
2025-09-22T14:25:00-04:00,514.8,515.07,514.72,515.04,46197
2025-09-22T14:30:00-04:00,515.05,515.57,515.05,515.35,68834
2025-09-22T14:35:00-04:00,515.37,515.48,515.23,515.32,52237
2025-09-22T14:40:00-04:00,515.28,515.33,515.05,515.13,53484
2025-09-22T14:45:00-04:00,515.15,515.26,514.17,514.22,85665
2025-09-22T14:50:00-04:00,514.24,514.45,513.79,513.82,118142
2025-09-22T14:55:00-04:00,513.83,514.01,513.65,513.95,67934
2025-09-22T15:00:00-04:00,513.98,514.01,513.61,513.65,65682
2025-09-22T15:05:00-04:00,513.67,513.73,513.19,513.32,118706
2025-09-22T15:10:00-04:00,513.3,513.45,513.19,513.27,109734
2025-09-22T15:15:00-04:00,513.26,513.53,513.2,513.43,113933
2025-09-22T15:20:00-04:00,513.42,514.13,513.28,514.11,122805
2025-09-22T15:25:00-04:00,514.11,514.47,514.08,514.44,89358
2025-09-22T15:30:00-04:00,514.42,514.6,514.06,514.31,98102
2025-09-22T15:35:00-04:00,514.33,514.36,513.89,514.13,115091
2025-09-22T15:40:00-04:00,514.11,514.43,513.94,514.07,103179
2025-09-22T15:45:00-04:00,514.09,514.16,513.9,514.0,77748
2025-09-22T15:50:00-04:00,514.02,514.63,513.78,514.41,226728
2025-09-22T15:55:00-04:00,514.45,514.78,513.88,514.37,472779
2025-09-23T09:30:00-04:00,513.81,514.59,511.37,512.23,510035
2025-09-23T09:35:00-04:00,512.15,512.79,511.7,512.41,200789
2025-09-23T09:40:00-04:00,512.44,512.44,510.9,511.03,213996
2025-09-23T09:45:00-04:00,511.07,511.82,510.37,511.17,146289
2025-09-23T09:50:00-04:00,511.17,511.53,510.71,511.35,141757
2025-09-23T09:55:00-04:00,511.24,511.93,511.08,511.75,97663
2025-09-23T10:00:00-04:00,511.68,512.59,511.41,512.59,231025
2025-09-23T10:05:00-04:00,512.59,512.87,512.2,512.77,106062
2025-09-23T10:10:00-04:00,512.76,513.07,512.48,512.94,117620
2025-09-23T10:15:00-04:00,512.9,513.01,511.75,511.83,92712
2025-09-23T10:20:00-04:00,511.85,512.18,511.61,511.75,131716
2025-09-23T10:25:00-04:00,511.72,512.0,511.55,511.56,66349
2025-09-23T10:30:00-04:00,511.6,511.63,511.03,511.07,83267
2025-09-23T10:35:00-04:00,511.11,511.69,510.96,511.45,72963
2025-09-23T10:40:00-04:00,511.47,511.75,511.02,511.21,54045
2025-09-23T10:45:00-04:00,511.24,511.52,511.14,511.36,58613
2025-09-23T10:50:00-04:00,511.34,511.71,511.29,511.64,61301
2025-09-23T10:55:00-04:00,511.69,511.69,510.85,511.07,75972
2025-09-23T11:00:00-04:00,511.12,511.37,510.84,511.22,86239
2025-09-23T11:05:00-04:00,511.19,511.21,510.88,511.05,65644
2025-09-23T11:10:00-04:00,511.11,511.31,510.85,511.28,64207
2025-09-23T11:15:00-04:00,511.3,511.43,510.93,511.23,56285
2025-09-23T11:20:00-04:00,511.2,511.33,511.07,511.14,50043
2025-09-23T11:25:00-04:00,511.19,511.32,510.87,510.91,85716
2025-09-23T11:30:00-04:00,510.93,511.19,510.79,510.92,81575
2025-09-23T11:35:00-04:00,510.92,511.08,510.61,510.62,54714
2025-09-23T11:40:00-04:00,510.68,511.09,510.54,511.02,87290
2025-09-23T11:45:00-04:00,511.04,511.09,510.3,510.38,87697
2025-09-23T11:50:00-04:00,510.39,510.54,510.0,510.15,122080
2025-09-23T11:55:00-04:00,510.16,510.48,510.03,510.37,98428
2025-09-23T12:00:00-04:00,510.37,510.56,510.19,510.54,69211
2025-09-23T12:05:00-04:00,510.6,510.73,510.25,510.27,44340
2025-09-23T12:10:00-04:00,510.29,510.42,510.06,510.27,47968
2025-09-23T12:15:00-04:00,510.29,510.81,510.17,510.56,60779
2025-09-23T12:20:00-04:00,510.57,510.86,510.37,510.59,58105
2025-09-23T12:25:00-04:00,510.61,510.61,510.33,510.38,40717
2025-09-23T12:30:00-04:00,510.31,510.54,510.18,510.54,31843
2025-09-23T12:35:00-04:00,510.53,510.73,510.1,510.68,60159
2025-09-23T12:40:00-04:00,510.74,511.13,510.6,511.08,42892
2025-09-23T12:45:00-04:00,511.08,511.37,511.0,511.34,51087
2025-09-23T12:50:00-04:00,511.29,511.34,510.97,510.97,38745
2025-09-23T12:55:00-04:00,510.97,510.97,510.4,510.43,43342
2025-09-23T13:00:00-04:00,510.43,510.54,510.1,510.22,48214
2025-09-23T13:05:00-04:00,510.22,510.4,510.01,510.14,46569
2025-09-23T13:10:00-04:00,510.11,510.15,509.33,509.36,82345
2025-09-23T13:15:00-04:00,509.34,509.49,509.07,509.33,105128
2025-09-23T13:20:00-04:00,509.34,510.12,509.2,509.81,64506
2025-09-23T13:25:00-04:00,509.86,510.05,509.65,509.94,97357
2025-09-23T13:30:00-04:00,509.9,510.18,509.71,509.96,65879
2025-09-23T13:35:00-04:00,509.96,510.01,509.19,509.36,102323
2025-09-23T13:40:00-04:00,509.36,509.66,508.89,509.19,157747
2025-09-23T13:45:00-04:00,509.23,510.05,509.08,509.94,102503
2025-09-23T13:50:00-04:00,509.91,509.97,509.4,509.5,53048
2025-09-23T13:55:00-04:00,509.49,509.99,509.45,509.87,51021
2025-09-23T14:00:00-04:00,509.9,510.02,509.69,509.84,60974
2025-09-23T14:05:00-04:00,509.84,509.88,509.54,509.64,43296
2025-09-23T14:10:00-04:00,509.69,510.07,509.62,509.82,73481
2025-09-23T14:15:00-04:00,509.82,510.25,509.76,509.88,83611
2025-09-23T14:20:00-04:00,509.92,510.15,509.64,509.84,124354
2025-09-23T14:25:00-04:00,509.87,510.28,509.78,509.99,52904
2025-09-23T14:30:00-04:00,509.95,510.59,509.85,510.49,53451
2025-09-23T14:35:00-04:00,510.49,510.53,509.94,509.96,60516
2025-09-23T14:40:00-04:00,509.97,510.29,509.96,510.06,38882
2025-09-23T14:45:00-04:00,510.08,510.19,509.66,509.78,54783
2025-09-23T14:50:00-04:00,509.78,509.81,509.34,509.41,59068
2025-09-23T14:55:00-04:00,509.41,509.43,508.58,508.77,172624
2025-09-23T15:00:00-04:00,508.77,508.92,507.72,507.8,171811
2025-09-23T15:05:00-04:00,507.79,508.38,507.31,507.98,173614
2025-09-23T15:10:00-04:00,507.94,508.52,507.87,508.37,61630
2025-09-23T15:15:00-04:00,508.37,508.69,508.25,508.54,75903
2025-09-23T15:20:00-04:00,508.55,508.71,508.38,508.63,73874
2025-09-23T15:25:00-04:00,508.62,508.91,508.5,508.75,69395
2025-09-23T15:30:00-04:00,508.78,509.18,508.65,509.18,92462
2025-09-23T15:35:00-04:00,509.19,509.34,508.68,508.75,95845
2025-09-23T15:40:00-04:00,508.74,509.24,508.72,509.14,82382
2025-09-23T15:45:00-04:00,509.14,509.29,508.85,509.2,98419
2025-09-23T15:50:00-04:00,509.23,509.5,508.6,509.25,195802
2025-09-23T15:55:00-04:00,509.23,509.9,508.78,509.62,473085
2025-09-24T09:30:00-04:00,510.38,512.48,509.17,509.28,498039
2025-09-24T09:35:00-04:00,509.34,509.75,507.2,507.63,252337
2025-09-24T09:40:00-04:00,507.65,509.54,507.6,509.17,200736
2025-09-24T09:45:00-04:00,509.17,509.71,508.95,509.27,125808
2025-09-24T09:50:00-04:00,509.26,509.36,508.45,508.76,111848
2025-09-24T09:55:00-04:00,508.81,509.19,508.35,508.62,148811
2025-09-24T10:00:00-04:00,508.74,509.45,508.42,509.19,97311
2025-09-24T10:05:00-04:00,509.24,509.44,508.64,508.79,74517
2025-09-24T10:10:00-04:00,508.78,509.25,508.03,508.77,93526
2025-09-24T10:15:00-04:00,508.72,510.0,508.39,509.9,54525
2025-09-24T10:20:00-04:00,509.93,510.11,509.58,509.72,82650
2025-09-24T10:25:00-04:00,509.78,510.1,509.64,510.05,58558
2025-09-24T10:30:00-04:00,510.03,510.57,509.9,510.28,58129
2025-09-24T10:35:00-04:00,510.32,510.8,510.17,510.27,62141
2025-09-24T10:40:00-04:00,510.27,510.3,509.41,510.14,69229
2025-09-24T10:45:00-04:00,510.14,510.36,510.12,510.18,38786
2025-09-24T10:50:00-04:00,510.34,510.49,509.42,509.42,57690
2025-09-24T10:55:00-04:00,509.44,509.67,509.04,509.37,66821
2025-09-24T11:00:00-04:00,509.39,510.69,509.39,509.76,121910
2025-09-24T11:05:00-04:00,509.77,510.0,509.58,509.82,40022
2025-09-24T11:10:00-04:00,509.81,509.98,509.44,509.82,41311
2025-09-24T11:15:00-04:00,509.85,510.71,509.78,510.59,46988
2025-09-24T11:20:00-04:00,510.59,510.89,510.56,510.6,41366
2025-09-24T11:25:00-04:00,510.64,510.73,509.5,509.59,70356
2025-09-24T11:30:00-04:00,509.63,509.72,509.42,509.62,52069
2025-09-24T11:35:00-04:00,509.63,509.76,509.32,509.39,49216
2025-09-24T11:40:00-04:00,509.39,509.55,509.15,509.35,59061
2025-09-24T11:45:00-04:00,509.35,509.37,508.61,508.76,47045
2025-09-24T11:50:00-04:00,508.82,509.14,508.66,508.95,45641
2025-09-24T11:55:00-04:00,508.94,508.97,508.2,508.27,83303
2025-09-24T12:00:00-04:00,508.28,508.67,508.03,508.56,67483
2025-09-24T12:05:00-04:00,508.59,508.68,508.1,508.12,56025
2025-09-24T12:10:00-04:00,508.2,508.4,507.84,508.23,89167
2025-09-24T12:15:00-04:00,508.18,508.81,507.94,508.72,40326
2025-09-24T12:20:00-04:00,508.73,508.86,508.17,508.25,56084
2025-09-24T12:25:00-04:00,508.2,508.3,507.62,508.08,60926
2025-09-24T12:30:00-04:00,508.1,508.45,508.0,508.25,59944
2025-09-24T12:35:00-04:00,508.27,508.42,507.86,507.98,20193
2025-09-24T12:40:00-04:00,508.01,508.49,508.01,508.49,70822
2025-09-24T12:45:00-04:00,508.49,508.5,507.91,507.98,29771
2025-09-24T12:50:00-04:00,507.86,508.04,507.58,507.74,49622
2025-09-24T12:55:00-04:00,507.7,507.83,507.43,507.51,33200
2025-09-24T13:00:00-04:00,507.51,507.79,507.12,507.45,75995
2025-09-24T13:05:00-04:00,507.46,507.73,506.92,507.39,86172
2025-09-24T13:10:00-04:00,507.39,508.2,507.39,507.94,71703
2025-09-24T13:15:00-04:00,507.89,508.07,507.75,507.81,30818
2025-09-24T13:20:00-04:00,507.82,508.06,507.65,508.04,19069
2025-09-24T13:25:00-04:00,508.04,508.17,507.91,508.01,15386
2025-09-24T13:30:00-04:00,508.07,508.2,508.05,508.11,34536
2025-09-24T13:35:00-04:00,508.11,508.32,507.38,507.52,57583
2025-09-24T13:40:00-04:00,507.5,507.62,507.35,507.51,22040
2025-09-24T13:45:00-04:00,507.48,507.54,507.1,507.22,28165
2025-09-24T13:50:00-04:00,507.23,507.51,507.11,507.51,28093
2025-09-24T13:55:00-04:00,507.54,507.75,507.53,507.63,16242
2025-09-24T14:00:00-04:00,507.65,507.91,507.52,507.9,28242
2025-09-24T14:05:00-04:00,507.89,508.0,507.81,507.96,22690
2025-09-24T14:10:00-04:00,507.94,508.1,507.76,507.96,48509
2025-09-24T14:15:00-04:00,507.94,508.19,507.94,508.18,23377
2025-09-24T14:20:00-04:00,508.2,508.2,508.02,508.1,30135
2025-09-24T14:25:00-04:00,508.08,508.15,507.92,508.13,22545
2025-09-24T14:30:00-04:00,508.13,508.31,507.99,508.25,31293
2025-09-24T14:35:00-04:00,508.24,508.61,508.17,508.51,31055
2025-09-24T14:40:00-04:00,508.5,508.85,508.5,508.82,35341
2025-09-24T14:45:00-04:00,508.84,508.92,508.53,508.6,26011
2025-09-24T14:50:00-04:00,508.63,509.26,508.63,509.24,40455
2025-09-24T14:55:00-04:00,509.23,509.71,509.23,509.68,54431
2025-09-24T15:00:00-04:00,509.63,509.93,509.51,509.82,61907
2025-09-24T15:05:00-04:00,509.82,509.96,509.64,509.86,49175
2025-09-24T15:10:00-04:00,509.86,510.17,509.83,509.87,68446
2025-09-24T15:15:00-04:00,509.85,509.93,509.62,509.85,56768
2025-09-24T15:20:00-04:00,509.87,509.91,509.42,509.53,61663
2025-09-24T15:25:00-04:00,509.54,509.54,509.12,509.24,42988
2025-09-24T15:30:00-04:00,509.24,509.58,509.09,509.56,54105
2025-09-24T15:35:00-04:00,509.56,509.56,509.26,509.33,58106
2025-09-24T15:40:00-04:00,509.34,509.64,509.15,509.31,59047
